Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,VehicleType,IsSpecialDay
2016-10-06 08:30:00,853,2009,2,low,cycle,0
2016-10-06 08:30:00,249,2803,3,average,car,0
2016-10-06 08:30:00,277,485,2,low,bike,0
2016-10-06 08:30:00,1561,3883,2,low,car,0
2016-10-06 08:57:00,447,687,2,low,car,0
2016-10-06 08:57:00,858,2937,2,low,car,0
2016-10-06 08:57:00,70,577,1,low,car,0
2016-10-06 08:57:00,940,2009,3,low,truck,0
2016-10-06 08:57:00,324,2803,2,average,cycle,0
2016-10-06 08:57:00,1974,3883,3,low,car,0
2016-10-06 08:57:00,282,485,1,low,car,0
2016-10-06 08:57:00,284,470,2,low,car,0
2016-10-06 08:57:00,157,387,1,low,truck,0
2016-10-06 08:57:00,937,1920,2,low,car,0
2016-10-06 08:57:00,896,3103,2,low,car,0
2016-10-06 08:57:00,419,690,2,low,bike,0
2016-10-06 08:57:00,402,1200,2,low,car,0
2016-10-06 08:57:00,493,1322,2,low,car,0
2016-10-06 09:30:00,2417,3883,3,low,bike,0
2016-10-06 09:30:00,389,2803,3,average,bike,0
2016-10-06 09:30:00,192,387,1,low,car,0
2016-10-06 09:30:00,1055,2009,2,low,bike,0
2016-10-06 09:30:00,95,577,2,low,car,0
2016-10-06 09:30:00,999,3103,2,low,bike,0
2016-10-06 09:30:00,505,687,3,low,truck,0
2016-10-06 09:30:00,983,2937,3,low,cycle,0
2016-10-06 09:30:00,1119,1920,2,low,car,0
2016-10-06 09:30:00,534,1200,3,low,bike,0
2016-10-06 09:30:00,337,470,2,low,car,0
2016-10-06 09:30:00,550,1322,2,low,car,0
2016-10-06 09:30:00,494,690,3,average,car,0
2016-10-06 09:30:00,297,485,3,low,truck,0
2016-10-06 10:03:00,1105,3103,4,low,bike,0
2016-10-06 10:03:00,1119,2937,4,low,bike,0
2016-10-06 10:03:00,388,470,3,low,car,0
2016-10-06 10:03:00,461,2803,4,low,bike,0
2016-10-06 10:03:00,568,690,3,low,car,0
2016-10-06 10:03:00,1230,1920,4,low,truck,0
2016-10-06 10:03:00,549,687,4,low,car,0
2016-10-06 10:03:00,135,577,3,low,car,0
2016-10-06 10:03:00,228,387,3,low,truck,0
2016-10-06 10:03:00,1170,2009,3,low,truck,0
2016-10-06 10:03:00,323,485,3,average,car,0
2016-10-06 10:03:00,621,1322,3,low,truck,0
2016-10-06 10:03:00,606,1200,3,low,cycle,0
2016-10-06 10:03:00,2702,3883,3,low,bike,0
2016-10-06 10:30:00,1222,2937,5,average,car,0
2016-10-06 10:30:00,1261,2009,5,average,car,0
2016-10-06 10:30:00,578,687,6,high,car,0
2016-10-06 10:30:00,618,690,4,average,car,0
2016-10-06 10:30:00,336,485,4,average,truck,0
2016-10-06 10:30:00,1158,3103,5,average,cycle,0
2016-10-06 10:30:00,683,1322,4,average,truck,0
2016-10-06 10:30:00,424,470,4,average,car,0
2016-10-06 10:30:00,160,577,3,average,car,0
2016-10-06 10:30:00,512,2803,4,average,bike,0
2016-10-06 10:30:00,646,1200,5,average,bike,0
2016-10-06 10:30:00,1285,1920,5,average,truck,0
2016-10-06 10:30:00,2850,3883,5,average,car,0
2016-10-06 10:30:00,268,387,5,high,cycle,0
2016-10-06 10:57:00,2957,3883,5,average,car,0
2016-10-06 10:57:00,441,470,4,average,truck,0
2016-10-06 10:57:00,1335,1920,5,average,bike,0
2016-10-06 10:57:00,645,690,4,average,truck,0
2016-10-06 10:57:00,591,687,4,average,truck,0
2016-10-06 10:57:00,287,387,4,average,car,0
2016-10-06 10:57:00,177,577,3,average,car,0
2016-10-06 10:57:00,1315,2009,7,high,car,0
2016-10-06 10:57:00,1272,2937,5,average,car,0
2016-10-06 10:57:00,540,2803,4,average,cycle,0
2016-10-06 10:57:00,676,1200,5,average,truck,0
2016-10-06 10:57:00,724,1322,6,high,truck,0
2016-10-06 10:57:00,1184,3103,4,average,car,0
2016-10-06 10:57:00,340,485,4,average,bike,0
2016-10-06 11:30:00,696,1200,6,average,car,0
2016-10-06 11:30:00,1366,1920,6,average,car,0
2016-10-06 11:30:00,3043,3883,7,average,car,0
2016-10-06 11:30:00,450,470,7,high,truck,0
2016-10-06 11:30:00,657,690,6,average,cycle,0
2016-10-06 11:30:00,614,687,5,average,truck,0
2016-10-06 11:30:00,569,2803,6,average,bike,0
2016-10-06 11:30:00,749,1322,6,average,car,0
2016-10-06 11:30:00,1363,2009,6,average,car,0
2016-10-06 11:30:00,1229,3103,9,high,bike,0
2016-10-06 11:30:00,191,577,4,average,cycle,0
2016-10-06 11:30:00,346,485,5,average,car,0
2016-10-06 11:30:00,1303,2937,6,average,car,0
2016-10-06 11:30:00,300,387,6,high,car,0
2016-10-06 12:04:00,757,1322,9,high,bike,0
2016-10-06 12:04:00,199,577,7,high,car,0
2016-10-06 12:04:00,673,690,9,high,car,0
2016-10-06 12:04:00,1405,2009,9,high,bike,0
2016-10-06 12:04:00,1394,1920,10,high,car,0
2016-10-06 12:04:00,1273,3103,9,high,cycle,0
2016-10-06 12:04:00,345,485,5,average,bike,0
2016-10-06 12:04:00,711,1200,8,high,truck,0
2016-10-06 12:04:00,312,387,7,high,car,0
2016-10-06 12:04:00,648,687,9,high,truck,0
2016-10-06 12:04:00,3117,3883,11,high,car,0
2016-10-06 12:04:00,460,470,8,high,car,0
2016-10-06 12:04:00,1330,2937,9,high,bike,0
2016-10-06 12:04:00,592,2803,8,high,truck,0
2016-10-06 12:24:00,343,485,7,high,car,0
2016-10-06 12:30:00,206,577,7,high,car,0
2016-10-06 12:30:00,1408,1920,10,high,bike,0
2016-10-06 12:30:00,723,1200,8,high,car,0
2016-10-06 12:30:00,1348,2937,9,high,truck,0
2016-10-06 12:30:00,659,687,9,high,cycle,0
2016-10-06 12:30:00,1436,2009,10,high,car,0
2016-10-06 12:30:00,1283,3103,6,average,car,0
2016-10-06 12:30:00,680,690,8,high,car,0
2016-10-06 12:30:00,777,1322,8,high,car,0
2016-10-06 12:30:00,465,470,8,high,car,0
2016-10-06 12:30:00,3126,3883,11,high,car,0
2016-10-06 12:30:00,322,387,8,high,car,0
2016-10-06 12:30:00,600,2803,6,average,car,0
2016-10-06 12:57:00,785,1322,9,high,car,0
2016-10-06 12:57:00,345,485,7,high,car,0
2016-10-06 12:57:00,1344,2937,10,high,car,0
2016-10-06 12:57:00,3137,3883,10,high,bike,0
2016-10-06 12:57:00,728,1200,9,high,bike,0
2016-10-06 12:57:00,600,687,9,high,car,0
2016-10-06 12:57:00,1385,2009,10,high,car,0
2016-10-06 12:57:00,1220,3103,10,high,car,0
2016-10-06 12:57:00,330,387,5,average,truck,0
2016-10-06 12:57:00,605,2803,6,average,car,0
2016-10-06 12:57:00,459,470,8,high,truck,0
2016-10-06 12:57:00,1422,1920,9,high,car,0
2016-10-06 12:57:00,198,577,5,average,car,0
2016-10-06 12:57:00,672,690,8,high,bike,0
2016-10-06 13:30:00,344,485,7,high,car,0
2016-10-06 13:30:00,671,690,6,average,car,0
2016-10-06 13:30:00,1340,2937,8,high,bike,0
2016-10-06 13:30:00,779,1322,8,high,car,0
2016-10-06 13:30:00,1419,1920,9,high,car,0
2016-10-06 13:30:00,727,1200,8,high,bike,0
2016-10-06 13:30:00,585,687,7,high,car,0
2016-10-06 13:30:00,208,577,7,high,bike,0
2016-10-06 13:30:00,325,387,7,high,car,0
2016-10-06 13:30:00,1364,2009,9,high,bike,0
2016-10-06 13:30:00,3130,3883,9,high,bike,0
2016-10-06 13:30:00,592,2803,7,high,car,0
2016-10-06 13:30:00,460,470,8,high,bike,0
2016-10-06 13:30:00,1196,3103,8,high,cycle,0
2016-10-06 13:57:00,455,470,5,average,car,0
2016-10-06 13:57:00,3134,3883,7,average,car,0
2016-10-06 13:57:00,781,1322,5,average,car,0
2016-10-06 13:57:00,582,687,6,average,truck,0
2016-10-06 13:57:00,328,387,5,average,truck,0
2016-10-06 13:57:00,1337,2937,6,average,car,0
2016-10-06 13:57:00,666,690,6,average,car,0
2016-10-06 13:57:00,343,485,5,average,car,0
2016-10-06 13:57:00,581,2803,5,average,car,0
2016-10-06 13:57:00,1363,2009,6,average,car,0
2016-10-06 13:57:00,1421,1920,7,average,car,0
2016-10-06 13:57:00,1178,3103,5,average,bike,0
2016-10-06 13:57:00,724,1200,6,average,car,0
2016-10-06 13:57:00,200,577,5,average,car,0
2016-10-06 14:30:00,320,485,4,average,car,0
2016-10-06 14:30:00,175,577,3,average,cycle,0
2016-10-06 14:30:00,307,387,4,average,bike,0
2016-10-06 14:30:00,1306,2009,5,average,car,0
2016-10-06 14:30:00,701,1200,6,high,bike,0
2016-10-06 14:30:00,3055,3883,6,average,bike,0
2016-10-06 14:30:00,570,687,4,average,truck,0
2016-10-06 14:30:00,644,690,5,average,car,0
2016-10-06 14:30:00,1388,1920,4,average,car,0
2016-10-06 14:30:00,541,2803,6,high,bike,0
2016-10-06 14:30:00,1124,3103,5,average,car,0
2016-10-06 14:30:00,1271,2937,6,average,car,0
2016-10-06 14:30:00,438,470,4,average,cycle,0
2016-10-06 14:30:00,736,1322,4,average,cycle,0
2016-10-06 15:04:00,683,1200,3,low,truck,0
2016-10-06 15:04:00,1081,3103,3,low,car,0
2016-10-06 15:04:00,547,687,3,low,truck,0
2016-10-06 15:04:00,1246,2937,3,low,car,0
2016-10-06 15:04:00,509,2803,3,low,bike,0
2016-10-06 15:04:00,1346,1920,3,low,car,0
2016-10-06 15:04:00,429,470,2,low,car,0
2016-10-06 15:04:00,321,485,3,low,car,0
2016-10-06 15:04:00,296,387,2,low,truck,0
2016-10-06 15:04:00,629,690,2,low,car,0
2016-10-06 15:04:00,2921,3883,3,low,cycle,0
2016-10-06 15:04:00,721,1322,2,low,car,0
2016-10-06 15:04:00,158,577,2,low,car,0
2016-10-06 15:04:00,1268,2009,4,average,car,0
2016-10-06 15:31:00,642,1200,3,low,bike,0
2016-10-06 15:31:00,1215,2009,2,low,car,0
2016-10-06 15:31:00,594,690,3,low,car,0
2016-10-06 15:31:00,1191,2937,3,low,car,0
2016-10-06 15:31:00,403,470,2,low,car,0
2016-10-06 15:31:00,490,2803,3,low,truck,0
2016-10-06 15:31:00,287,387,2,low,bike,0
2016-10-06 15:31:00,2748,3883,3,low,cycle,0
2016-10-06 15:31:00,696,1322,3,low,cycle,0
2016-10-06 15:31:00,1032,3103,3,average,car,0
2016-10-06 15:31:00,310,485,3,low,car,0
2016-10-06 15:31:00,153,577,2,low,bike,0
2016-10-06 15:31:00,1269,1920,3,low,car,0
2016-10-06 15:31:00,519,687,2,low,truck,0
2016-10-06 16:04:00,135,577,1,low,bike,0
2016-10-06 16:04:00,434,2803,2,average,car,0
2016-10-06 16:04:00,393,470,2,low,car,0
2016-10-06 16:04:00,1170,1920,3,low,cycle,0
2016-10-06 16:04:00,593,1200,2,low,car,0
2016-10-06 16:04:00,298,485,1,low,car,0
2016-10-06 16:04:00,260,387,2,low,car,0
2016-10-06 16:04:00,501,687,3,low,car,0
2016-10-06 16:04:00,973,3103,2,low,car,0
2016-10-06 16:04:00,2542,3883,3,low,car,0
2016-10-06 16:04:00,1123,2937,2,low,car,0
2016-10-06 16:04:00,565,690,2,low,car,0
2016-10-06 16:04:00,1157,2009,3,average,bike,0
2016-10-06 16:04:00,656,1322,2,low,car,0
2016-10-06 16:30:00,479,687,2,low,car,0
2016-10-06 16:30:00,397,2803,2,low,truck,0
2016-10-06 16:30:00,1101,2009,2,average,car,0
2016-10-06 16:30:00,278,485,3,low,cycle,0
2016-10-06 16:30:00,521,1200,2,low,truck,0
2016-10-06 16:30:00,2247,3883,2,low,car,0
2016-10-06 16:30:00,1028,1920,2,low,cycle,0
2016-10-06 16:30:00,347,470,1,low,bike,0
2016-10-06 16:30:00,500,690,3,average,car,0
2016-10-06 16:30:00,1025,2937,2,low,car,0
2016-10-06 16:30:00,247,387,2,low,car,0
2016-10-06 16:30:00,622,1322,2,average,car,0
2016-10-06 16:30:00,129,577,2,low,car,0
2016-10-06 16:30:00,907,3103,2,low,cycle,0
2016-10-07 08:03:00,242,1200,2,low,car,0
2016-10-07 08:03:00,58,577,2,low,car,0
2016-10-07 08:03:00,587,1920,2,low,car,0
2016-10-07 08:03:00,747,3103,2,low,car,0
2016-10-07 08:03:00,105,387,1,low,bike,0
2016-10-07 08:03:00,240,485,2,low,truck,0
2016-10-07 08:03:00,189,2803,1,low,truck,0
2016-10-07 08:03:00,173,690,1,low,truck,0
2016-10-07 08:03:00,121,470,2,low,car,0
2016-10-07 08:03:00,813,2009,2,low,bike,0
2016-10-07 08:03:00,390,1322,2,low,car,0
2016-10-07 08:03:00,1040,3883,2,low,car,0
2016-10-07 08:03:00,423,687,1,low,car,0
2016-10-07 08:03:00,518,2937,2,low,cycle,0
2016-10-07 08:30:00,443,687,2,low,bike,0
2016-10-07 08:30:00,250,2803,1,low,car,0
2016-10-07 08:30:00,871,2009,2,average,bike,0
2016-10-07 08:30:00,324,1200,2,low,car,0
2016-10-07 08:30:00,61,577,2,average,car,0
2016-10-07 08:30:00,738,1920,2,low,truck,0
2016-10-07 08:30:00,126,387,1,low,car,0
2016-10-07 08:30:00,1409,3883,3,low,bike,0
2016-10-07 08:30:00,254,485,2,low,car,0
2016-10-07 08:30:00,655,2937,3,low,bike,0
2016-10-07 08:30:00,428,1322,3,average,car,0
2016-10-07 08:30:00,821,3103,3,low,bike,0
2016-10-07 08:30:00,189,470,2,low,car,0
2016-10-07 08:30:00,275,690,2,low,bike,0
2016-10-07 09:04:00,900,1920,3,low,car,0
2016-10-07 09:04:00,501,687,2,low,cycle,0
2016-10-07 09:04:00,829,2937,3,average,truck,0
2016-10-07 09:04:00,75,577,1,low,car,0
2016-10-07 09:04:00,396,690,2,low,car,0
2016-10-07 09:04:00,159,387,2,low,bike,0
2016-10-07 09:04:00,942,3103,2,low,bike,0
2016-10-07 09:04:00,263,470,3,average,car,0
2016-10-07 09:04:00,326,2803,2,low,car,0
2016-10-07 09:04:00,990,2009,4,average,car,0
2016-10-07 09:04:00,424,1200,2,low,bike,0
2016-10-07 09:04:00,489,1322,2,low,truck,0
2016-10-07 09:04:00,274,485,3,low,car,0
2016-10-07 09:04:00,1881,3883,3,low,car,0
2016-10-07 09:30:00,1062,2009,3,average,car,0
2016-10-07 09:30:00,1013,1920,3,average,car,0
2016-10-07 09:30:00,917,2937,3,low,bike,0
2016-10-07 09:30:00,372,2803,2,low,car,0
2016-10-07 09:30:00,451,690,2,low,cycle,0
2016-10-07 09:30:00,283,485,3,low,bike,0
2016-10-07 09:30:00,294,470,2,low,car,0
2016-10-07 09:30:00,1003,3103,3,low,cycle,0
2016-10-07 09:30:00,531,1322,2,low,bike,0
2016-10-07 09:30:00,183,387,2,low,truck,0
2016-10-07 09:30:00,2149,3883,3,low,bike,0
2016-10-07 09:30:00,508,1200,3,average,car,0
2016-10-07 09:30:00,103,577,2,low,car,0
2016-10-07 09:30:00,531,687,3,average,car,0
2016-10-07 09:57:00,199,387,2,low,car,0
2016-10-07 09:57:00,1076,3103,3,low,cycle,0
2016-10-07 09:57:00,322,470,2,low,bike,0
2016-10-07 09:57:00,2371,3883,4,average,car,0
2016-10-07 09:57:00,569,687,2,low,bike,0
2016-10-07 09:57:00,578,1322,3,low,cycle,0
2016-10-07 09:57:00,404,2803,3,low,car,0
2016-10-07 09:57:00,979,2937,3,average,car,0
2016-10-07 09:57:00,1125,1920,3,low,car,0
2016-10-07 09:57:00,302,485,2,average,truck,0
2016-10-07 09:57:00,128,577,2,low,bike,0
2016-10-07 09:57:00,1147,2009,3,low,bike,0
2016-10-07 09:57:00,580,1200,2,low,car,0
2016-10-07 09:57:00,482,690,3,average,car,0
2016-10-07 10:30:00,2516,3883,7,high,bike,0
2016-10-07 10:30:00,617,1322,4,average,car,0
2016-10-07 10:30:00,508,690,5,average,car,0
2016-10-07 10:30:00,447,2803,4,average,cycle,0
2016-10-07 10:30:00,619,1200,4,average,car,0
2016-10-07 10:30:00,309,485,5,high,truck,0
2016-10-07 10:30:00,1223,2009,4,average,car,0
2016-10-07 10:30:00,1041,2937,5,average,car,0
2016-10-07 10:30:00,339,470,4,average,car,0
2016-10-07 10:30:00,1138,3103,4,average,truck,0
2016-10-07 10:30:00,606,687,4,average,car,0
2016-10-07 10:30:00,224,387,4,average,car,0
2016-10-07 10:30:00,172,577,5,high,truck,0
2016-10-07 10:30:00,1186,1920,5,average,car,0
2016-10-07 10:57:00,309,485,3,average,car,0
2016-10-07 10:57:00,351,470,4,average,cycle,0
2016-10-07 10:57:00,528,690,4,average,cycle,0
2016-10-07 10:57:00,1162,3103,4,average,bike,0
2016-10-07 10:57:00,246,387,3,average,bike,0
2016-10-07 10:57:00,1229,1920,5,average,cycle,0
2016-10-07 10:57:00,643,1322,4,average,car,0
2016-10-07 10:57:00,477,2803,4,average,bike,0
2016-10-07 10:57:00,622,687,4,average,bike,0
2016-10-07 10:57:00,1083,2937,5,average,car,0
2016-10-07 10:57:00,1265,2009,7,high,car,0
2016-10-07 10:57:00,188,577,3,average,car,0
2016-10-07 10:57:00,656,1200,4,average,car,0
2016-10-07 10:57:00,2591,3883,5,average,cycle,0
2016-10-07 11:30:00,643,687,5,average,truck,0
2016-10-07 11:30:00,532,690,6,average,car,0
2016-10-07 11:30:00,354,470,5,average,car,0
2016-10-07 11:30:00,199,577,4,average,bike,0
2016-10-07 11:30:00,490,2803,7,high,car,0
2016-10-07 11:30:00,657,1322,6,average,cycle,0
2016-10-07 11:30:00,1300,2009,6,average,truck,0
2016-10-07 11:30:00,1183,3103,6,average,car,0
2016-10-07 11:30:00,304,485,5,average,truck,0
2016-10-07 11:30:00,1250,1920,6,average,car,0
2016-10-07 11:30:00,2638,3883,7,average,car,0
2016-10-07 11:30:00,254,387,6,high,car,0
2016-10-07 11:30:00,677,1200,5,average,bike,0
2016-10-07 11:30:00,1090,2937,6,average,car,0
2016-10-07 12:03:00,210,577,7,high,car,0
2016-10-07 12:03:00,1357,2009,10,high,car,0
2016-10-07 12:03:00,697,1322,9,high,car,0
2016-10-07 12:03:00,660,687,9,high,car,0
2016-10-07 12:03:00,315,485,8,high,car,0
2016-10-07 12:03:00,1256,1920,10,high,car,0
2016-10-07 12:03:00,683,1200,9,high,bike,0
2016-10-07 12:03:00,545,690,8,high,bike,0
2016-10-07 12:03:00,2659,3883,11,high,car,0
2016-10-07 12:03:00,1136,2937,9,high,cycle,0
2016-10-07 12:03:00,276,387,6,average,car,0
2016-10-07 12:03:00,509,2803,8,high,car,0
2016-10-07 12:03:00,1208,3103,9,high,cycle,0
2016-10-07 12:03:00,363,470,8,high,cycle,0
2016-10-07 12:30:00,498,2803,9,high,car,0
2016-10-07 12:30:00,696,1322,8,high,car,0
2016-10-07 12:30:00,274,387,7,high,car,0
2016-10-07 12:30:00,1125,2937,9,high,car,0
2016-10-07 12:30:00,665,687,9,high,truck,0
2016-10-07 12:30:00,362,470,7,high,car,0
2016-10-07 12:30:00,544,690,9,high,car,0
2016-10-07 12:30:00,307,485,8,high,truck,0
2016-10-07 12:30:00,681,1200,9,high,car,0
2016-10-07 12:30:00,1196,3103,9,high,car,0
2016-10-07 12:30:00,1262,1920,10,high,truck,0
2016-10-07 12:30:00,206,577,7,high,bike,0
2016-10-07 12:30:00,2669,3883,10,high,bike,0
2016-10-07 12:30:00,1361,2009,9,high,car,0
2016-10-07 13:04:00,682,1200,8,high,cycle,0
2016-10-07 13:04:00,1190,3103,9,high,truck,0
2016-10-07 13:04:00,667,687,5,average,car,0
2016-10-07 13:04:00,298,485,7,high,cycle,0
2016-10-07 13:04:00,1124,2937,8,high,bike,0
2016-10-07 13:04:00,200,577,7,high,car,0
2016-10-07 13:04:00,511,2803,7,high,car,0
2016-10-07 13:04:00,2676,3883,10,high,bike,0
2016-10-07 13:04:00,540,690,7,high,car,0
2016-10-07 13:04:00,699,1322,8,high,car,0
2016-10-07 13:04:00,1366,2009,9,high,truck,0
2016-10-07 13:04:00,360,470,5,average,car,0
2016-10-07 13:04:00,286,387,7,high,car,0
2016-10-07 13:04:00,1267,1920,9,high,truck,0
2016-10-07 13:24:00,286,485,6,high,car,0
2016-10-07 13:30:00,679,1200,6,average,car,0
2016-10-07 13:30:00,542,690,8,high,car,0
2016-10-07 13:30:00,1337,2009,8,high,bike,0
2016-10-07 13:30:00,1158,3103,8,high,car,0
2016-10-07 13:30:00,653,687,8,high,car,0
2016-10-07 13:30:00,201,577,7,high,car,0
2016-10-07 13:30:00,286,387,7,high,bike,0
2016-10-07 13:30:00,1256,1920,6,average,car,0
2016-10-07 13:30:00,363,470,7,high,bike,0
2016-10-07 13:30:00,1112,2937,7,average,bike,0
2016-10-07 13:30:00,507,2803,8,high,truck,0
2016-10-07 13:30:00,684,1322,9,high,bike,0
2016-10-07 13:30:00,2623,3883,9,high,cycle,0
2016-10-07 13:57:00,279,485,5,average,car,0
2016-10-07 14:03:00,1125,3103,4,average,car,0
2016-10-07 14:03:00,494,2803,4,average,car,0
2016-10-07 14:03:00,1112,2937,4,average,bike,0
2016-10-07 14:03:00,545,690,5,average,bike,0
2016-10-07 14:03:00,367,470,5,high,car,0
2016-10-07 14:03:00,2582,3883,5,average,car,0
2016-10-07 14:03:00,1311,2009,5,average,car,0
2016-10-07 14:03:00,193,577,3,average,bike,0
2016-10-07 14:03:00,676,1200,4,average,car,0
2016-10-07 14:03:00,1245,1920,5,average,car,0
2016-10-07 14:03:00,286,387,4,average,bike,0
2016-10-07 14:03:00,675,1322,5,average,truck,0
2016-10-07 14:03:00,636,687,4,average,car,0
2016-10-07 14:24:00,281,485,4,average,car,0
2016-10-07 14:30:00,181,577,4,average,car,0
2016-10-07 14:30:00,280,387,4,average,bike,0
2016-10-07 14:30:00,1088,2937,5,average,car,0
2016-10-07 14:30:00,668,1322,5,average,car,0
2016-10-07 14:30:00,2498,3883,5,average,car,0
2016-10-07 14:30:00,1284,2009,7,high,car,0
2016-10-07 14:30:00,1205,1920,5,average,car,0
2016-10-07 14:30:00,1087,3103,5,average,bike,0
2016-10-07 14:30:00,470,2803,6,high,car,0
2016-10-07 14:30:00,527,690,4,average,car,0
2016-10-07 14:30:00,654,1200,6,high,car,0
2016-10-07 14:30:00,616,687,4,average,truck,0
2016-10-07 14:30:00,352,470,4,average,car,0
2016-10-07 15:04:00,624,1322,3,low,truck,0
2016-10-07 15:04:00,1180,1920,2,low,truck,0
2016-10-07 15:04:00,434,2803,3,low,truck,0
2016-10-07 15:04:00,1039,3103,3,low,car,0
2016-10-07 15:04:00,267,485,2,low,car,0
2016-10-07 15:04:00,260,387,2,low,car,0
2016-10-07 15:04:00,172,577,2,low,truck,0
2016-10-07 15:04:00,1042,2937,3,low,bike,0
2016-10-07 15:04:00,598,687,2,low,car,0
2016-10-07 15:04:00,1222,2009,3,low,truck,0
2016-10-07 15:04:00,634,1200,2,low,cycle,0
2016-10-07 15:04:00,515,690,2,low,truck,0
2016-10-07 15:04:00,2355,3883,3,low,car,0
2016-10-07 15:04:00,347,470,2,low,bike,0
2016-10-07 15:30:00,1184,2009,2,low,bike,0
2016-10-07 15:30:00,2254,3883,3,low,cycle,0
2016-10-07 15:30:00,159,577,2,low,cycle,0
2016-10-07 15:30:00,1130,1920,3,low,bike,0
2016-10-07 15:30:00,333,470,2,low,car,0
2016-10-07 15:30:00,253,387,2,low,car,0
2016-10-07 15:30:00,256,485,2,low,car,0
2016-10-07 15:30:00,602,1322,3,low,car,0
2016-10-07 15:30:00,495,690,3,low,car,0
2016-10-07 15:30:00,582,687,3,low,car,0
2016-10-07 15:30:00,616,1200,2,low,bike,0
2016-10-07 15:30:00,420,2803,3,average,car,0
2016-10-07 15:30:00,1004,2937,3,low,car,0
2016-10-07 15:30:00,1005,3103,3,low,truck,0
2016-10-07 15:57:00,542,687,2,low,car,0
2016-10-07 15:57:00,564,1322,3,low,car,0
2016-10-07 15:57:00,959,2937,2,low,car,0
2016-10-07 15:57:00,2123,3883,3,low,car,0
2016-10-07 15:57:00,240,387,3,low,car,0
2016-10-07 15:57:00,586,1200,2,low,car,0
2016-10-07 15:57:00,158,577,2,low,cycle,0
2016-10-07 15:57:00,475,690,2,low,cycle,0
2016-10-07 15:57:00,1051,1920,3,low,bike,0
2016-10-07 15:57:00,324,470,2,low,car,0
2016-10-07 15:57:00,395,2803,3,low,bike,0
2016-10-07 15:57:00,1106,2009,3,low,car,0
2016-10-07 15:57:00,239,485,2,low,bike,0
2016-10-07 15:57:00,936,3103,3,low,car,0
2016-10-07 16:30:00,298,470,2,low,car,0
2016-10-07 16:30:00,434,690,2,low,car,0
2016-10-07 16:30:00,1830,3883,2,low,truck,0
2016-10-07 16:30:00,236,485,2,average,car,0
2016-10-07 16:30:00,906,1920,2,low,car,0
2016-10-07 16:30:00,132,577,2,low,car,0
2016-10-07 16:30:00,216,387,2,low,bike,0
2016-10-07 16:30:00,341,2803,2,low,car,0
2016-10-07 16:30:00,1066,2009,2,low,car,0
2016-10-07 16:30:00,896,3103,2,low,cycle,0
2016-10-07 16:30:00,531,1322,2,low,car,0
2016-10-07 16:30:00,503,1200,3,average,car,0
2016-10-07 16:30:00,535,687,2,low,truck,0
2016-10-07 16:30:00,886,2937,3,average,bike,0
2016-10-08 07:50:00,111,1200,2,average,car,0
2016-10-08 07:57:00,304,1920,2,average,car,0
2016-10-08 07:57:00,392,687,2,low,car,0
2016-10-08 07:57:00,343,2937,2,average,cycle,0
2016-10-08 07:57:00,206,485,2,average,bike,0
2016-10-08 07:57:00,58,577,1,low,car,0
2016-10-08 07:57:00,56,387,1,low,car,0
2016-10-08 07:57:00,524,3883,2,low,car,0
2016-10-08 07:57:00,82,690,1,low,car,0
2016-10-08 07:57:00,628,3103,3,low,car,0
2016-10-08 07:57:00,52,470,2,low,truck,0
2016-10-08 07:57:00,86,2803,1,low,bike,0
2016-10-08 07:57:00,691,2009,2,low,car,0
2016-10-08 07:57:00,299,1322,2,low,truck,0
2016-10-08 08:30:00,70,387,1,low,bike,0
2016-10-08 08:30:00,367,2937,1,low,car,0
2016-10-08 08:30:00,125,1200,1,low,car,0
2016-10-08 08:30:00,337,1920,1,low,bike,0
2016-10-08 08:30:00,711,2009,2,low,bike,0
2016-10-08 08:30:00,54,470,1,average,car,0
2016-10-08 08:30:00,211,485,2,low,car,0
2016-10-08 08:30:00,86,690,1,low,car,0
2016-10-08 08:30:00,644,3103,2,low,bike,0
2016-10-08 08:30:00,577,3883,2,low,cycle,0
2016-10-08 08:30:00,318,1322,2,low,car,0
2016-10-08 08:30:00,110,2803,2,average,bike,0
2016-10-08 08:30:00,393,687,2,low,car,0
2016-10-08 08:30:00,61,577,2,average,car,0
2016-10-08 08:57:00,61,470,2,low,truck,0
2016-10-08 08:57:00,217,485,2,average,bike,0
2016-10-08 08:57:00,75,577,1,low,truck,0
2016-10-08 08:57:00,357,1322,2,average,truck,0
2016-10-08 08:57:00,92,387,2,low,car,0
2016-10-08 08:57:00,397,1920,2,low,bike,0
2016-10-08 08:57:00,93,690,2,low,bike,0
